longitude,latitude,incident_id,date,time,description,type
36.0095933109,-78.9170565172,18007725,2018-03-06,17:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9894416273,-78.8496818506,18007748,2018-03-08,23:00,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
36.0250204381,-78.920218421,18007756,2018-03-08,14:30,LARCENY - FROM BUILDING,LARCENY
35.9935187994,-78.8922403999,18007754,2018-03-09,15:31,AGGRAVATED ASSAULT,STABBING NO EMS
35.942018436,-78.8904910521,18007804,2018-03-10,00:55,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0252291778,-78.9104033834,18007817,2018-03-10,04:40,ARSON,ASSIST FIRE
35.9446288108,-78.8232994137,18007818,2018-03-10,06:40,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9662134288,-78.921251504,18007827,2018-03-10,10:30,ALL OTHER OFFENSES-TRESPASSING,TRESPASS OR UNW
36.0503263921,-78.9112120536,18007867,2018-03-10,19:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9242851047,-78.8953872718,18007879,2018-03-09,06:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0335336228,-78.9358576706,18007914,2018-03-07,16:30,LOST PROPERTY,LARCENY
36.0280654547,-78.9083532395,18007908,2018-01-16,15:00,FRAUD - IMPERSONATION,FRAUD
35.9031982846,-78.9418462511,18008726,2018-03-01,16:00,FRAUD - CREDIT CARD/ATM,FRAUD - CREDIT
35.9406314815,-78.8620073265,18007881,2018-03-11,00:24,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9814426193,-78.9020288563,18007884,2018-03-11,01:52,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9603640134,-78.9778706613,18007889,2018-03-11,03:28,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0139614642,-78.9434572099,18007893,2018-03-11,04:25,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0105379711,-78.8601719496,18007902,2018-03-11,08:00,AGGRAVATED ASSAULT,UNKNOWN PROBLEM
35.9950472395,-78.884229465,18007926,2018-03-05,11:21,ALL OTHER OFFENSES-COURT VIOLATIONS,DOMESTIC VIOLEN
36.0586823727,-78.9406183946,18007938,2018-03-11,12:50,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9573863059,-78.994135474,18007971,2018-03-11,14:50,LARCENY - SHOPLIFTING,LARCENY
36.0661180097,-78.8745095983,18007991,2018-03-11,20:50,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC WITH A
36.0902319828,-78.9165153076,18007992,2018-03-10,17:00,FRAUD - CREDIT CARD/ATM,FRAUD
35.9989730988,-78.8795333326,18007999,2018-03-11,22:11,ALL OTHER OFFENSES-ESCAPE FROM CUSTODY OR RESIST ARREST,VEHICLE STOP
35.8905730056,-78.9470326972,18008446,2017-09-24,13:00,FRAUD - CREDIT CARD/ATM,FRAUD - CREDIT
35.9684648551,-78.9567779395,18008039,2017-12-02,09:56,FRAUD - FALSE PRETENSE,LARCENY
36.0152394121,-78.8857625587,18008009,2018-03-12,02:31,BURGLARY - FORCIBLE ENTRY,ALARM
35.9947405009,-78.8830613276,18008012,2018-03-12,04:15,SIMPLE ASSAULT-NON PHYSICAL THREAT OR INTIMIDATION,DOMESTIC VIOLEN
35.993088296,-78.8551558033,18008025,2018-03-12,07:40,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0404857422,-78.8857109126,18008054,2018-03-12,13:20,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DISTURBANCE
36.0175553844,-78.890785518,18008072,2018-03-12,15:04,LARCENY - SHOPLIFTING,LARCENY
36.0281692589,-78.8721439057,18008081,2018-01-07,08:00,FRAUD - IMPERSONATION,FRAUD
36.0650682362,-78.8884896717,18008097,2018-03-12,20:05,BURGLARY - FORCIBLE ENTRY,BREAK IN IN PRO
36.0036723432,-78.894432626,18008095,2018-03-12,20:12,DRIVING WHILE IMPAIRED,MOTOR VEHICLE C
35.9166888438,-78.9140482082,18008098,2018-03-11,20:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0068430269,-78.9353093357,18008104,2018-03-12,00:31,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL ALL OTHER CONT SUB,LOST OR FOUND P
36.0213531428,-78.852490231,18008111,2018-03-11,13:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9891922301,-78.886678149,18008113,2018-03-13,00:10,ALL TRAFFIC (EXCEPT DWI),VEHICLE STOP
36.0268558232,-78.9139457034,18008122,2018-03-13,02:43,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9810804509,-78.903546719,18008127,2018-03-13,03:49,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.8746003809,-78.8646323847,18008158,2018-02-27,10:05,FRAUD - WORTHLESS CHECKS,FRAUD
36.0396337387,-78.9050414345,18008171,2018-03-13,11:45,DRIVING WHILE IMPAIRED,INTOXICATED DRI
36.0449832543,-78.8872827434,18008170,2018-03-13,11:49,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.988321963,-78.8594315121,18008172,2018-03-13,12:10,CALLS FOR SERVICE (NO CRIME),MOTOR VEHICLE A
35.9114889081,-78.9169536589,18008194,2018-03-12,15:53,FRAUD - FALSE PRETENSE,ASSIST PERSON
36.0074132849,-78.9467322945,18008209,2018-03-04,00:00,FRAUD - CREDIT CARD/ATM,LOST OR FOUND P
35.9434517532,-78.917511249,18008233,2018-03-14,03:02,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9435564916,-78.9194199516,18008236,2018-03-14,03:48,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9083103446,-78.9207210466,18008237,2018-03-14,04:39,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9831129476,-78.9020779032,18008239,2018-03-14,05:18,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9641349802,-78.8555254965,18008252,2018-03-14,06:30,CALLS FOR SERVICE (NO CRIME),MOTOR VEHICLE A
35.9335914077,-78.9655778921,18008251,2018-03-13,21:30,DEATH INVESTIGATION,CARDIAC OR RESP
35.8849652872,-78.8855369079,18008256,2018-03-06,10:23,LARCENY - ALL OTHER,LARCENY
36.01059515,-78.9313072306,18008257,2018-03-14,10:32,CALLS FOR SERVICE (NO CRIME),HARASSMENT
35.8899720196,-78.8845113973,18008258,2018-03-14,10:23,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9926553703,-78.9065688868,18008263,2018-03-14,00:10,BURGLARY - FORCIBLE ENTRY,LARCENY OF VEHI
35.943309855,-78.8873173794,18008271,2018-03-14,12:26,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9967567434,-78.8779012988,18008289,2018-03-14,14:22,WEAPON VIOLATIONS - POSSESSING/CONCEALING,SUSPICIOUS PERS
35.9762800658,-78.8438323617,18008293,2018-02-08,00:00,LARCENY - FROM BUILDING,LARCENY
35.9893527522,-78.9273141886,18008299,2018-03-14,12:20,LARCENY - FROM BUILDING,LARCENY
35.9060061809,-78.9438999199,18008307,2018-03-14,15:20,FRAUD - CONFIDENCE GAMES/TRICKERY,FRAUD
36.0402975931,-78.8876372798,18008308,2018-03-14,09:30,LARCENY - ALL OTHER,LARCENY
36.0040732692,-78.9035909903,18008312,2018-03-14,16:38,FORGERY - USING/UTTERING,FRAUD
35.9872507478,-78.8943044737,18008330,2018-03-14,18:29,SIMPLE ASSAULT-NON PHYSICAL THREAT OR INTIMIDATION,BREAK IN IN PRO
36.0507020157,-78.921485181,18008337,2018-03-11,16:15,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0297539245,-78.9090526898,18008344,2018-03-14,20:20,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
36.0207485259,-78.9534343287,18008440,2018-03-15,15:15,FORGERY - USING/UTTERING,FRAUD
35.910965325,-78.9396510585,18008355,2018-03-14,11:50,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.992218809,-78.8777588212,18008358,2018-03-15,01:19,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL HEROIN,VEHICLE STOP
36.0314537203,-78.912896213,18008371,2018-03-15,04:07,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.041356297,-78.8903810792,18008373,2018-03-15,04:40,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0147603183,-78.9447606653,18008375,2018-03-15,05:04,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9220433647,-78.9314459437,18008382,2018-03-14,20:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9999516367,-78.8662383239,18008391,2018-03-13,21:00,LARCENY - FROM BUILDING,LARCENY
36.0280225384,-78.8458585634,18008394,2018-03-15,08:00,LARCENY - ALL OTHER,LARCENY
35.9652757944,-78.9573476203,18008417,2018-03-14,18:30,COUNTERFEITING - USING,FRAUD
35.9361406908,-78.8244853355,18008415,2018-03-13,12:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0142331014,-78.8838167344,18008432,2018-03-15,13:36,EMBEZZLEMENT-ALL OTHER,LARCENY
35.9824144607,-78.8938839414,18008425,2018-03-13,13:40,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
35.9591302082,-78.8840641854,18008456,2018-03-15,08:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9388556579,-78.8437147409,18008472,2018-03-13,18:53,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.988511235,-78.8932848742,18008486,2017-02-16,23:30,BURGLARY - FORCIBLE ENTRY,ASSAULT
36.0021765863,-78.906027477,18008487,2018-03-15,15:45,LARCENY - FROM MOTOR VEHICLE,ATTEMPT TO LOCA
35.9948034342,-78.8735637161,18008489,2018-03-15,21:38,ROBBERY - INDIVIDUAL,COMMON LAW ROBB
35.9901350747,-78.863438966,18008504,2018-03-16,00:00,FOUND PROPERTY,LOST OR FOUND P
36.0126702128,-78.9434516015,18006668,2018-02-28,03:28,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0144820362,-78.9446729976,18006670,2018-02-28,04:47,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0282224796,-78.8456931693,18006706,2018-02-28,14:27,LARCENY - SHOPLIFTING,SHOPLIFTER
35.9537699696,-78.999341826,18006707,2018-02-18,18:56,EMBEZZLEMENT-ALL OTHER,LARCENY
35.98520755,-78.8223281958,18006717,2018-02-28,11:12,FRAUD - IMPERSONATION,FRAUD
35.9844274667,-78.8731206258,18006746,2018-02-28,20:00,BURGLARY - FORCIBLE ENTRY,BREAK IN IN PRO
36.0734901782,-78.9098655019,18006802,2018-01-24,08:15,FRAUD - WORTHLESS CHECKS,FRAUD
36.0054573418,-78.9195423623,18007284,2018-03-01,16:00,LARCENY - ALL OTHER,LARCENY - ALL O
36.0428700935,-78.8888900522,18006775,2018-03-01,06:35,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0534803214,-78.8849785792,18006776,2018-03-01,06:45,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9718802846,-78.8902789753,18006787,2018-02-22,06:30,RUNAWAY,RUNAWAY
35.9977001567,-78.9155748572,18006795,2018-03-01,08:48,ALL TRAFFIC (EXCEPT DWI),VEHICLE STOP
36.0246422501,-78.9236690396,18006820,2018-03-01,11:30,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
35.9144348129,-78.9616805227,18006831,2018-02-28,18:30,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9479841327,-78.9189836296,18024153,2018-07-18,15:39,WEAPON VIOLATIONS - POSSESSING/CONCEALING,RAID
35.9841694209,-78.8918667005,18024146,2018-07-18,15:51,CALLS FOR SERVICE (NO CRIME),ABANDONED VEHIC
35.9449843813,-78.8908480472,18024075,2018-07-18,03:22,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9951432104,-78.8871010311,18024076,2018-07-18,03:20,ROBBERY - INDIVIDUAL,ARMED ROBBERY
35.9835321314,-78.8892108633,18024082,2018-07-18,04:50,ROBBERY - INDIVIDUAL,ARMED ROBBERY
35.9078913391,-78.8921624715,18024103,2018-07-17,21:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9662694443,-78.8868194963,18024104,2018-07-18,09:45,ALL OTHER CRIMINAL OFFENSES,THREATS
35.9248043484,-78.9397886668,18024105,2016-07-18,00:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9742606076,-78.8479164487,18021024,2018-06-24,14:27,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0405639396,-78.8888868757,18021054,2018-06-24,16:35,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9952166447,-78.9045568521,18021047,2018-06-24,16:00,LARCENY - ALL OTHER,LARCENY
35.9037713879,-78.8896437742,18021060,2018-06-23,13:30,BURGLARY - NON-FORCED ENTRY,BREAK IN
35.9664056952,-78.8540499045,18021070,2018-06-24,23:42,DRIVING WHILE IMPAIRED,MOTOR VEHICLE A
35.8835435371,-78.8862697169,18021073,2018-06-24,23:40,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
36.0124628289,-78.9394548347,18021086,2018-06-25,04:20,SUSPICIOUS ACTIVITY,BREAK IN
35.9719686218,-78.9431871901,18021082,2018-06-25,04:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9942508877,-78.8439123537,18021090,2018-06-25,06:50,CALLS FOR SERVICE (NO CRIME),OVERDOSE OR POI
36.0240189996,-78.9204324607,18021124,2018-06-25,11:49,LARCENY - SHOPLIFTING,LARCENY
35.9176041208,-78.914490056,18021131,2018-06-25,12:18,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.950802206,-78.9924219691,18021158,2018-06-25,15:46,LARCENY - SHOPLIFTING,LARCENY
36.0483832541,-78.9822422005,18021189,2018-06-25,21:10,DRIVING WHILE IMPAIRED,MOTOR VEHICLE A
35.9419724277,-78.9179254656,18021190,2018-06-25,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9453090615,-78.9896017757,18021192,2018-06-25,20:00,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0137366685,-78.9433783529,18021206,2018-06-26,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.8831563474,-78.8250137019,18021209,2018-06-26,02:38,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9923871497,-78.8950388279,18021210,2018-06-26,02:54,FOUND PROPERTY,FIGHT
36.0128765508,-78.9435993156,18021212,2018-06-26,04:09,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0055217754,-78.8676342549,18021214,2018-06-26,04:32,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9760417248,-78.8508591512,18021217,2018-06-26,05:21,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9908392904,-78.8950055815,18021224,2018-06-25,18:00,LARCENY - ALL OTHER,BREAK IN
35.9413700029,-78.9186246187,18021232,2018-01-02,12:00,FRAUD - UNAUTHORIZED USE OF CONVEYANCE,FRAUD
36.027579877,-78.8904535176,18021234,2018-06-25,17:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.8879688555,-78.8930716538,18021235,2018-06-25,16:20,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
36.0141186317,-78.8838755778,18021238,2018-06-25,19:06,FRAUD - CREDIT CARD/ATM,FRAUD
35.9917837475,-78.8712314137,18021241,2018-06-26,10:50,DRUG EQUIPMENT/PARAPHERNALIA - POSSESSING/CONCEALING,VEHICLE STOP
35.9727963005,-78.8907467832,18021249,2018-06-26,11:30,VANDALISM TO AUTO (NOT ACCIDENTAL),MOTOR VEHICLE A
36.0262325312,-78.924851811,18021255,2018-06-26,11:55,ALL OTHER OFFENSES-TRESPASSING,TRESPASS OR UNW
35.9883432421,-78.8571267654,18021271,2018-06-26,12:00,LARCENY - ALL OTHER,LARCENY
36.0033910032,-78.8651367587,18021281,2018-06-24,18:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9625294419,-78.9162706001,18021285,2018-06-26,10:00,LARCENY - FROM BUILDING,DISTURBANCE
35.9301215176,-78.8849777395,18021287,2018-06-26,16:45,ALL OTHER OFFENSES-COURT VIOLATIONS,DOMESTIC VIOLEN
36.0000305118,-78.826837582,18021293,2018-06-26,17:52,TOWED/ABANDONED VEHICLE,TRAFFIC HAZARD
36.0267412,-78.9264985808,18021308,2018-06-26,07:30,VANDALISM TO PROP (NOT ACCIDENTAL),BREAK IN
35.9987418296,-78.9040932602,18021317,2018-06-26,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9943251597,-78.8706819909,18021329,2018-06-26,23:37,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),UNKNOWN PROBLEM
35.941861395,-78.8950492131,18021327,2018-06-26,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0246048498,-78.9125975378,18021335,2018-06-27,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0015652921,-78.8895195552,18021339,2018-06-27,00:00,VANDALISM TO PROP (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9361334468,-78.8223334008,18021341,2018-06-27,02:20,NON-CRIMINAL DETAINMENT (INVOLUNTARY COMMITMENT),ATTEMPTED SUICI
36.0262021233,-78.9120358447,18021345,2018-06-27,03:35,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9398070928,-78.8924893091,18021348,2018-06-27,04:20,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9097782924,-78.9030858312,18021351,2018-06-27,05:03,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9936067614,-78.8774357435,18021352,2018-06-27,00:00,BURGLARY - FORCIBLE ENTRY,LARCENY
35.9909566892,-78.9941385375,18021358,2018-06-27,01:00,SEX OFFENSE - MOLESTATION,SEXUAL ASSAULT
36.0094976859,-78.9491337479,18021360,2018-06-26,18:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9771378853,-78.8935569756,18021361,2018-06-26,22:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),ASSAULT
35.9158380011,-78.9595957385,18021363,2018-06-27,07:50,ALL OTHER OFFENSES-TRESPASSING,TRESPASS OR UNW
35.92363607,-78.8129273879,18021367,2018-06-26,17:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9371407312,-78.9648615533,18021368,2018-06-27,08:41,CALLS FOR SERVICE (NO CRIME),ASSIST PERSON
35.9716470879,-78.8110516693,18021373,2018-06-02,00:00,VANDALISM TO AUTO (NOT ACCIDENTAL),DAMAGE TO PROPE
35.9660411683,-78.8849417782,18021405,2018-06-11,12:30,LARCENY - ALL OTHER,LARCENY
35.994751907,-78.8719184824,18021413,2018-06-27,13:28,LARCENY - SHOPLIFTING,LARCENY
36.0452288724,-78.933601703,18021424,2018-06-27,15:05,DRUG/NARCOTIC VIOLATIONS - POSSESS/SELL COCAINE,WANTED PERSON
35.9904461709,-78.905328819,18021431,2018-06-27,13:30,LARCENY - FROM MOTOR VEHICLE,LARCENY
36.039168911,-78.88658353,18021434,2018-06-27,15:18,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
36.041674469,-78.8905761621,18021439,2018-06-27,16:22,CALLS FOR SERVICE (NO CRIME),DRUGS
36.049974916,-78.916481928,18021443,2018-06-27,07:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0268907647,-78.9082703291,18021454,2018-06-27,19:02,SIMPLE ASSAULT-NON PHYSICAL THREAT OR INTIMIDATION,DOMESTIC VIOLEN
35.9706158811,-78.9377588552,18021463,2018-06-27,10:00,BURGLARY - NON-FORCED ENTRY,BREAK IN
35.9557486422,-78.9147059234,18021471,2018-06-27,22:29,ROBBERY - INDIVIDUAL,COMMON LAW ROBB
36.0098048575,-78.9085216116,18021473,2018-06-27,20:00,RUNAWAY,RUNAWAY
35.8996917644,-78.8943738903,18022030,2018-06-28,11:00,FRAUD - CREDIT CARD/ATM,FRAUD - CREDIT
35.9977591711,-78.8798158999,18021478,2018-06-28,00:03,AGGRAVATED ASSAULT,GUNSHOT WOUND
35.9585560517,-78.9289541792,18021492,2018-06-28,04:32,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9806195471,-78.888466706,18021493,2018-06-28,04:48,TOWED/ABANDONED VEHICLE,TRAFFIC HAZARD
35.9460238891,-78.8247988826,18021496,2018-06-28,05:16,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9397281727,-78.8942932131,18021501,2018-06-28,00:00,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9863244766,-78.9238404339,18021519,2018-06-28,00:00,MOTOR VEHICLE THEFT - AUTOMOBILE,UNAUTHORIZED US
36.0938341314,-78.9160976213,18021539,2018-06-28,09:40,CALLS FOR SERVICE (NO CRIME),OFFICER STAND B
36.0065193805,-78.9202966747,18021547,2018-06-28,13:00,LARCENY - SHOPLIFTING,LARCENY
35.9662543128,-78.9152302263,18021553,2018-06-28,14:11,VANDALISM TO PROP (NOT ACCIDENTAL),DOMESTIC VIOLEN
35.9997936005,-78.8671396908,18021558,2018-06-27,21:00,LARCENY - FROM MOTOR VEHICLE,LARCENY
35.9715415791,-78.9587366137,18021561,2017-12-02,12:59,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
35.9819987911,-78.8928298202,18021577,2018-06-28,08:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.9985783386,-78.9042833189,18021588,2018-06-28,05:30,LARCENY - FROM MOTOR VEHICLE,LARCENY
35.9653069584,-78.8815198837,18021593,2018-06-28,20:20,AGGRAVATED ASSAULT,DOMESTIC VIOLEN
35.972582131,-78.9640568357,18021596,2018-06-20,18:30,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.8800902141,-78.8279103661,18021603,2018-06-28,23:21,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0380177874,-78.897973242,18021614,2018-06-29,01:00,DRIVING WHILE IMPAIRED,VEHICLE STOP
35.9755333917,-78.9207499241,18021621,2018-06-29,01:55,DRIVING WHILE IMPAIRED,MOTOR VEHICLE A
35.985915844,-78.8745015642,18021643,2018-06-29,00:00,MOTOR VEHICLE THEFT - OTHER VEHICLE,LARCENY
36.0283222438,-78.9163109174,18021660,2018-06-29,12:00,LARCENY - SHOPLIFTING,LARCENY
35.9111049674,-78.9832160378,18021674,2018-06-29,16:00,LARCENY - FROM MOTOR VEHICLE,BREAK IN VEHICL
35.9818490602,-78.9320340623,18021684,2018-06-27,17:19,FRAUD - CREDIT CARD/ATM,FRAUD
35.993028156,-78.8751220695,18021693,2018-06-29,18:34,ALL OTHER CRIMINAL OFFENSES,WANTED PERSON
36.026165263,-78.9248200979,18021700,2018-06-29,19:25,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
35.9437619805,-78.9190653295,18021711,2018-06-29,22:25,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0397308679,-78.8947014797,18021720,2018-06-29,23:45,DEATH INVESTIGATION,CARDIAC OR RESP
35.9158537422,-78.9147494234,18021727,2018-06-29,17:00,LARCENY - FROM MOTOR VEHICLE,SUSPICIOUS PERS
35.9087586826,-78.9060431005,18021734,2018-06-30,02:04,LARCENY - FROM MOTOR VEHICLE,SUSPICIOUS  ACT
36.0021650489,-78.8962754637,18008512,2018-03-16,02:54,DRIVING WHILE IMPAIRED,VEHICLE STOP
36.0128173518,-78.8958375714,18008514,2018-03-16,03:50,TOWED/ABANDONED VEHICLE,PRIVATE TOW
36.0297073868,-78.9134961637,18008525,2018-03-16,09:15,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),LARCENY OF VEHI
35.899527782,-78.8876188013,18008534,2018-03-16,12:45,CALLS FOR SERVICE (NO CRIME),DISTURBANCE
36.0015991729,-78.8773670557,18008548,2018-03-14,12:00,ALL OTHER OFFENSES-BLACKMAIL/EXTORTION,THREATS
35.9103628976,-78.9048350491,18008566,2018-03-14,17:00,FRAUD - CREDIT CARD/ATM,FRAUD
35.8994661676,-78.9373173025,18008579,2018-03-16,19:16,ALL OTHER OFFENSES-COURT VIOLATIONS,ASSIST PERSON
35.9925388878,-78.8650940049,18008597,2018-03-16,23:30,AGGRAVATED ASSAULT,DOMESTIC WITH A
35.993332343,-78.924507254,18008605,2018-03-17,01:34,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),UNKNOWN PROBLEM
36.0484866464,-78.931504134,18008628,2018-02-27,00:00,LARCENY - FROM MOTOR VEHICLE,LARCENY
35.9451653834,-78.9702933882,18008678,2018-03-17,19:45,VANDALISM TO AUTO (NOT ACCIDENTAL),DOMESTIC VIOLEN
36.0700720825,-78.9059657764,18008684,2018-03-17,19:55,LARCENY - FROM BUILDING,LARCENY
35.9420218726,-78.9066083043,18008725,2018-03-16,17:00,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
35.9743740587,-78.8689812663,18008728,2018-03-17,18:00,MOTOR VEHICLE THEFT - OTHER VEHICLE,LARCENY OF VEHI
35.9052554629,-78.9423987162,18008748,2018-03-17,11:00,COUNTERFEITING - USING,FRAUD
36.0272455772,-78.8424691934,18008747,2018-03-16,14:05,LARCENY - FROM BUILDING,LARCENY
35.9657758466,-78.9583266025,18008760,2018-03-18,14:13,LARCENY - SHOPLIFTING,LARCENY
36.0258075879,-78.8729586803,18008771,2018-03-18,16:10,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9812461065,-78.7958535168,18008780,2018-03-18,07:20,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.0198919555,-78.9166031231,18008788,2018-03-17,07:00,SIMPLE ASSAULT (PHYSICAL ASSAULT NOT AGGRAVATED),DOMESTIC VIOLEN
36.0278019627,-78.8456703071,18008782,2018-03-18,16:55,RECOVERED STOLEN VEHICLE (OTHER JURISDICTION),STOLEN VEHICLE
36.0377834671,-78.9286713541,18008817,2018-03-18,22:35,LARCENY - SHOPLIFTING,LARCENY
35.9604086612,-78.9773094434,18008820,2018-03-07,12:00,BURGLARY - FORCIBLE ENTRY,BREAK IN
35.8984180815,-78.8973784168,18008841,2018-02-04,09:00,FRAUD - FALSE PRETENSE,FRAUD
35.9191261344,-78.9256666453,18008844,2018-03-19,08:05,TOWED/ABANDONED VEHICLE,PRIVATE TOW
35.9867081578,-78.9005910896,18008862,2018-03-19,10:03,LARCENY - SHOPLIFTING,SHOPLIFTER
36.0189567641,-78.9498253784,18008874,2018-03-17,00:00,FRAUD - CREDIT CARD/ATM,FRAUD
35.8922942509,-78.883823413,18008888,2018-03-19,09:30,BURGLARY - FORCIBLE ENTRY,BREAK IN
36.028820689,-78.8456856405,18008887,2018-03-19,14:15,LARCENY - SHOPLIFTING,SHOPLIFTER
35.9783819037,-78.9190943421,18008871,2018-03-19,14:17,NON-CRIMINAL DETAINMENT (INVOLUNTARY COMMITMENT),INVOLUNTARY COM
35.9136577043,-78.9164068384,18008894,2018-03-18,20:30,MOTOR VEHICLE THEFT - AUTOMOBILE,LARCENY OF VEHI
36.0058781392,-78.9008510444,18008899,2018-03-19,15:35,LARCENY - SHOPLIFTING,LARCENY
36.0294620098,-78.8439303205,18008906,2018-03-19,05:17,LARCENY - AUTOMOBILE PARTS OR ACCESSORIES,LARCENY
